seed,organ,jamming,pmax_avoidance,pmax_reachability,pmax_safety,n_states,error
5,Heart,0,0.9352821600409763,0.9352821600409763,0.9999999999999998,141,
5,Lungs,0,0.9352821600409763,0.9352821600409763,0.9999999999999998,141,
5,Liver,0,0.9352821600409763,0.9352821600409763,0.9999999999999998,141,
5,Intestines,0,0.9352821600409763,0.9352821600409763,0.9999999999999998,141,
5,Pancreas,0,0.9352821600409763,0.9352821600409763,0.9999999999999998,141,
5,Kidneys,0,0.9352821600409763,0.9352821600409763,0.9999999999999998,141,
5,Heart,1,0.908210239748064,0.908210239748064,0.7070531978917003,275,
5,Lungs,1,0.9083164489684096,0.9083164489684096,0.7070531978917003,275,
5,Liver,1,0.8998667184203144,0.8998667184203144,0.7070531978917003,275,
5,Intestines,1,0.9142468521353807,0.9142468521353807,0.7070531978917003,275,
5,Pancreas,1,0.9113327177743726,0.9113327177743726,0.7070531978917003,275,
5,Kidneys,1,0.9139719715855507,0.9139719715855507,0.7070531978917003,275,
6,Heart,0,0.03988632469900832,0.03988632469900832,0.718571670014783,139,
6,Lungs,0,0.06223511595045514,0.06223511595045514,0.718571670014783,139,
6,Liver,0,0.07648351605263169,0.07648351605263169,0.718571670014783,139,
6,Intestines,0,0.06690660748781949,0.06690660748781949,0.718571670014783,139,
6,Pancreas,0,0.07507808137036744,0.07507808137036744,0.718571670014783,139,
6,Kidneys,0,0.07008774434797464,0.07008774434797464,0.718571670014783,139,
6,Heart,1,0.019765631376363522,0.019765631376363522,0.5027560130191603,272,
6,Lungs,1,0.026848393374603537,0.026848393374603537,0.5027560130191603,272,
6,Liver,1,0.03852539744724278,0.03852539744724278,0.5027560130191603,272,
6,Intestines,1,0.030083569808148324,0.030083569808148324,0.5027560130191603,272,
6,Pancreas,1,0.033120557848120756,0.033120557848120756,0.5027560130191603,272,
6,Kidneys,1,0.034806796652375294,0.034806796652375294,0.5027560130191603,272,
7,Heart,0,0.4110643730652964,0.4110643730652964,0.9999999999999998,142,
7,Lungs,0,0.4110643730652964,0.4110643730652964,0.9999999999999998,142,
7,Liver,0,0.4110643730652964,0.4110643730652964,0.9999999999999998,142,
7,Intestines,0,0.4110643730652964,0.4110643730652964,0.9999999999999998,142,
7,Pancreas,0,0.4110643730652964,0.4110643730652964,0.9999999999999998,142,
7,Kidneys,0,0.4110643730652964,0.4110643730652964,0.9999999999999998,142,
7,Heart,1,0.34549521728446114,0.34549521728446114,0.7062349308112926,278,
7,Lungs,1,0.3648945684722965,0.3648945684722965,0.7062349308112926,278,
7,Liver,1,0.34430561305962415,0.34430561305962415,0.7062349308112926,278,
7,Intestines,1,0.33761829926540315,0.33761829926540315,0.7062349308112926,278,
7,Pancreas,1,0.3630374069607797,0.3630374069607797,0.7062349308112926,278,
7,Kidneys,1,0.3607400773055915,0.3607400773055915,0.7062349308112926,278,
8,Heart,0,0.8372093023254511,0.8372093023254511,0.8372093023255811,139,
8,Lungs,0,0.8372093023254511,0.8372093023254511,0.8372093023255811,139,
8,Liver,0,0.8372093023254511,0.8372093023254511,0.8372093023255811,139,
8,Intestines,0,0.8372093023254511,0.8372093023254511,0.8372093023255811,139,
8,Pancreas,0,0.8372093023254511,0.8372093023254511,0.8372093023255811,139,
8,Kidneys,0,0.8372093023254511,0.8372093023254511,0.8372093023255811,139,
8,Heart,1,0.6620024850530354,0.6620024850530354,0.5802248249306373,278,
8,Lungs,1,0.602212598992585,0.602212598992585,0.5802248249306373,278,
8,Liver,1,0.32261140210993966,0.32261140210993966,0.5802248249306373,278,
8,Intestines,1,0.596912622350041,0.596912622350041,0.5802248249306373,278,
8,Pancreas,1,0.3795672549019609,0.3795672549019609,0.5802248249306373,278,
8,Kidneys,1,0.5043514455071899,0.5043514455071899,0.5802248249306373,278,
9,Heart,0,0.7142687319839766,0.7142687319839766,0.7142687324179358,142,
9,Lungs,0,0.7142687319839766,0.7142687319839766,0.7142687324179358,142,
9,Liver,0,0.7142687319839766,0.7142687319839766,0.7142687324179358,142,
9,Intestines,0,0.7142687319839766,0.7142687319839766,0.7142687324179358,142,
9,Pancreas,0,0.7142687319839766,0.7142687319839766,0.7142687324179358,142,
9,Kidneys,0,0.7142687319839766,0.7142687319839766,0.7142687324179358,142,
9,Heart,1,0.32700084394633727,0.32700084394633727,0.3671286803914352,278,
9,Lungs,1,0.30241043052146455,0.30241043052146455,0.3671286803914352,278,
9,Liver,1,0.29280167567194276,0.29280167567194276,0.3671286803914352,278,
9,Intestines,1,0.3442373556514554,0.3442373556514554,0.3671286803914352,278,
9,Pancreas,1,0.33643715528964274,0.33643715528964274,0.3671286803914352,278,
9,Kidneys,1,0.3209419992053177,0.3209419992053177,0.3671286803914352,278,
10,Heart,0,0.8583115561961848,0.8583115561961848,0.9999999999999991,138,
10,Lungs,0,0.8583141290920308,0.8583141290920308,0.9999999999999991,138,
10,Liver,0,0.8583141290920128,0.8583141290920128,0.9999999999999991,138,
10,Intestines,0,0.8583141290919533,0.8583141290919533,0.9999999999999991,138,
10,Pancreas,0,0.8583141290918865,0.8583141290918865,0.9999999999999991,138,
10,Kidneys,0,0.8583141290921128,0.8583141290921128,0.9999999999999991,138,
10,Heart,1,0.8449327150012584,0.8449327150012584,0.7066611548406909,271,
10,Lungs,1,0.8371397823058179,0.8371397823058179,0.7066611548406909,271,
10,Liver,1,0.8284782066753537,0.8284782066753537,0.7066611548406909,271,
10,Intestines,1,0.8419460222228278,0.8419460222228278,0.7066611548406909,271,
10,Pancreas,1,0.8442981805939056,0.8442981805939056,0.7066611548406909,271,
10,Kidneys,1,0.6412223953613578,0.6412223953613578,0.7066611548406909,271,
11,Heart,0,0.3967268357468325,0.3967268357468325,0.8922621462420828,143,
11,Lungs,0,0.396967300900103,0.396967300900103,0.8922621462420828,143,
11,Liver,0,0.35141336853747185,0.35141336853747185,0.8922621462420828,143,
11,Intestines,0,0.39385091867100946,0.39385091867100946,0.8922621462420828,143,
11,Pancreas,0,0.3967084186909175,0.3967084186909175,0.8922621462420828,143,
11,Kidneys,0,0.2937232520106967,0.2937232520106967,0.8922621462420828,143,
11,Heart,1,0.348974741653424,0.348974741653424,0.5865211860049829,278,
11,Lungs,1,0.36530472166247974,0.36530472166247974,0.5865211860049829,278,
11,Liver,1,0.2505160352563258,0.2505160352563258,0.5865211860049829,278,
11,Intestines,1,0.30551646154118717,0.30551646154118717,0.5865211860049829,278,
11,Pancreas,1,0.35834781390946635,0.35834781390946635,0.5865211860049829,278,
11,Kidneys,1,0.2021344662299795,0.2021344662299795,0.5865211860049829,278,
12,Heart,0,0.19668108462964298,0.19668108462964298,0.3071025252352378,140,
12,Lungs,0,0.1967487711168028,0.1967487711168028,0.3071025252352378,140,
12,Liver,0,0.1964531460273059,0.1964531460273059,0.3071025252352378,140,
12,Intestines,0,0.14306683329222375,0.14306683329222375,0.3071025252352378,140,
12,Pancreas,0,0.18612614047740914,0.18612614047740914,0.3071025252352378,140,
12,Kidneys,0,0.19614653036986102,0.19614653036986102,0.3071025252352378,140,
12,Heart,1,0.17119704885236675,0.17119704885236675,0.21889239001305896,277,
12,Lungs,1,0.18110559357384096,0.18110559357384096,0.21889239001305896,277,
12,Liver,1,0.15912775118087127,0.15912775118087127,0.21889239001305896,277,
12,Intestines,1,0.09466215725549824,0.09466215725549824,0.21889239001305896,277,
12,Pancreas,1,0.12858859616918444,0.12858859616918444,0.21889239001305896,277,
12,Kidneys,1,0.13891187255397755,0.13891187255397755,0.21889239001305896,277,
13,Heart,0,0.001946252847241953,0.001946252847241953,0.0033362263253987586,140,
13,Lungs,0,0.0018435778167573073,0.0018435778167573073,0.0033362263253987586,140,
13,Liver,0,0.001809591642026418,0.001809591642026418,0.0033362263253987586,140,
13,Intestines,0,0.001882805169937922,0.001882805169937922,0.0033362263253987586,140,
13,Pancreas,0,0.0018594440845565092,0.0018594440845565092,0.0033362263253987586,140,
13,Kidneys,0,0.0018715189568276555,0.0018715189568276555,0.0033362263253987586,140,
13,Heart,1,0.0012323157845065057,0.0012323157845065057,0.0023182439289862497,278,
13,Lungs,1,0.0009644395773923325,0.0009644395773923325,0.0023182439289862497,278,
13,Liver,1,0.0012022840131948056,0.0012022840131948056,0.0023182439289862497,278,
13,Intestines,1,0.0012449139570747123,0.0012449139570747123,0.0023182439289862497,278,
13,Pancreas,1,0.0011969589937077907,0.0011969589937077907,0.0023182439289862497,278,
13,Kidneys,1,0.0012725781015654428,0.0012725781015654428,0.0023182439289862497,278,
14,Heart,0,0.7979782739251442,0.7979782739251442,0.9999999999999993,140,
14,Lungs,0,0.7975975397106831,0.7975975397106831,0.9999999999999993,140,
14,Liver,0,0.7959576061494351,0.7959576061494351,0.9999999999999993,140,
14,Intestines,0,0.7931002188915368,0.7931002188915368,0.9999999999999993,140,
14,Pancreas,0,0.7798043176694526,0.7798043176694526,0.9999999999999993,140,
14,Kidneys,0,0.798366570504895,0.798366570504895,0.9999999999999993,140,
14,Heart,1,0.16192285453314162,0.16192285453314162,0.709058533944046,273,
14,Lungs,1,0.15764455935903207,0.15764455935903207,0.709058533944046,273,
14,Liver,1,0.1489797205245654,0.1489797205245654,0.709058533944046,273,
14,Intestines,1,0.1477852988880777,0.1477852988880777,0.709058533944046,273,
14,Pancreas,1,0.11995459579046236,0.11995459579046236,0.709058533944046,273,
14,Kidneys,1,0.16790123665752896,0.16790123665752896,0.709058533944046,273,
15,Heart,0,0.7330283420613346,0.7330283420613346,0.9616185778679107,142,
15,Lungs,0,0.7330281221999031,0.7330281221999031,0.9616185778679107,142,
15,Liver,0,0.7330281683213189,0.7330281683213189,0.9616185778679107,142,
15,Intestines,0,0.7330282010207141,0.7330282010207141,0.9616185778679107,142,
15,Pancreas,0,0.733028330085756,0.733028330085756,0.9616185778679107,142,
15,Kidneys,0,0.7330284313216793,0.7330284313216793,0.9616185778679107,142,
15,Heart,1,0.2948470465610112,0.2948470465610112,0.3456046303975374,277,
15,Lungs,1,0.29863428434396927,0.29863428434396927,0.3456046303975374,277,
15,Liver,1,0.29761568335995775,0.29761568335995775,0.3456046303975374,277,
15,Intestines,1,0.3004409153926761,0.3004409153926761,0.3456046303975374,277,
15,Pancreas,1,0.30015098853534,0.30015098853534,0.3456046303975374,277,
15,Kidneys,1,0.29946820715239086,0.29946820715239086,0.3456046303975374,277,
16,Heart,0,0.7546044991369909,0.7546044991369909,0.9999999999999998,144,
16,Lungs,0,0.7546044991369909,0.7546044991369909,0.9999999999999998,144,
16,Liver,0,0.7546044991369909,0.7546044991369909,0.9999999999999998,144,
16,Intestines,0,0.7546044991369909,0.7546044991369909,0.9999999999999998,144,
16,Pancreas,0,0.7546044991369909,0.7546044991369909,0.9999999999999998,144,
16,Kidneys,0,0.7997953183670666,0.7997953183670666,0.9999999999999998,144,
16,Heart,1,0.5305222793492077,0.5305222793492077,0.6703387129900078,280,
16,Lungs,1,0.5792654465588036,0.5792654465588036,0.6703387129900078,280,
16,Liver,1,0.4237807902228901,0.4237807902228901,0.6703387129900078,280,
16,Intestines,1,0.6624236500159291,0.6624236500159291,0.6703387129900078,280,
16,Pancreas,1,0.6325112318077791,0.6325112318077791,0.6703387129900078,280,
16,Kidneys,1,0.6491035547432265,0.6491035547432265,0.6703387129900078,280,
17,Heart,0,0.14533486419239597,0.14533486419239597,0.3454945309690839,142,
17,Lungs,0,0.14414528948270622,0.14414528948270622,0.3454945309690839,142,
17,Liver,0,0.14347133340169974,0.14347133340169974,0.3454945309690839,142,
17,Intestines,0,0.14511375556829909,0.14511375556829909,0.3454945309690839,142,
17,Pancreas,0,0.14309463360038194,0.14309463360038194,0.3454945309690839,142,
17,Kidneys,0,0.14668749057943814,0.14668749057943814,0.3454945309690839,142,
17,Heart,1,0.050200834214682626,0.050200834214682626,0.008217713551301057,276,
17,Lungs,1,0.05183395588878377,0.05183395588878377,0.008217713551301057,276,
17,Liver,1,0.05242739684612826,0.05242739684612826,0.008217713551301057,276,
17,Intestines,1,0.04792862440881181,0.04792862440881181,0.008217713551301057,276,
17,Pancreas,1,0.050005539582775066,0.050005539582775066,0.008217713551301057,276,
17,Kidneys,1,0.052773568023739545,0.052773568023739545,0.008217713551301057,276,
18,Heart,0,0.07252700875752581,0.07252700875752581,0.7616680749589787,141,
18,Lungs,0,0.13116000189944244,0.13116000189944244,0.7616680749589787,141,
18,Liver,0,0.18641565908027086,0.18641565908027086,0.7616680749589787,141,
18,Intestines,0,0.15647602159310306,0.15647602159310306,0.7616680749589787,141,
18,Pancreas,0,0.17714023481415145,0.17714023481415145,0.7616680749589787,141,
18,Kidneys,0,0.18700802216665527,0.18700802216665527,0.7616680749589787,141,
18,Heart,1,0.036875411538403874,0.036875411538403874,0.5421001985803003,273,
18,Lungs,1,0.04359855366836624,0.04359855366836624,0.5421001985803003,273,
18,Liver,1,0.09546578011589145,0.09546578011589145,0.5421001985803003,273,
18,Intestines,1,0.06448286735757386,0.06448286735757386,0.5421001985803003,273,
18,Pancreas,1,0.07905486151422475,0.07905486151422475,0.5421001985803003,273,
18,Kidneys,1,0.09169750615586755,0.09169750615586755,0.5421001985803003,273,
19,Heart,0,0.7010140363975059,0.7010140363975059,0.7179487179487181,141,
19,Lungs,0,0.7010140363975059,0.7010140363975059,0.7179487179487181,141,
19,Liver,0,0.7010140363975059,0.7010140363975059,0.7179487179487181,141,
19,Intestines,0,0.7010140363975059,0.7010140363975059,0.7179487179487181,141,
19,Pancreas,0,0.7010140363975059,0.7010140363975059,0.7179487179487181,141,
19,Kidneys,0,0.7010140363975059,0.7010140363975059,0.7179487179487181,141,
19,Heart,1,0.32296678565050047,0.32296678565050047,0.5009784372194002,274,
19,Lungs,1,0.2982341119300748,0.2982341119300748,0.5009784372194002,274,
19,Liver,1,0.37337662866996346,0.37337662866996346,0.5009784372194002,274,
19,Intestines,1,0.2732376768119099,0.2732376768119099,0.5009784372194002,274,
19,Pancreas,1,0.3441407601796071,0.3441407601796071,0.5009784372194002,274,
19,Kidneys,1,0.37162345309775346,0.37162345309775346,0.5009784372194002,274,
20,Heart,0,5.575732723651181e-08,5.575732723651181e-08,5.575824305094796e-08,142,
20,Lungs,0,5.575732723651181e-08,5.575732723651181e-08,5.575824305094796e-08,142,
20,Liver,0,5.575732723651181e-08,5.575732723651181e-08,5.575824305094796e-08,142,
20,Intestines,0,5.575732723651181e-08,5.575732723651181e-08,5.575824305094796e-08,142,
20,Pancreas,0,5.575732723651181e-08,5.575732723651181e-08,5.575824305094796e-08,142,
20,Kidneys,0,5.575732723651181e-08,5.575732723651181e-08,5.575824305094796e-08,142,
20,Heart,1,5.280087636868782e-08,5.280087636868782e-08,3.844386310438966e-08,273,
20,Lungs,1,5.2680541376482775e-08,5.2680541376482775e-08,3.844386310438966e-08,273,
20,Liver,1,5.2533882638206e-08,5.2533882638206e-08,3.844386310438966e-08,273,
20,Intestines,1,5.269396071293921e-08,5.269396071293921e-08,3.844386310438966e-08,273,
20,Pancreas,1,5.2845226359743966e-08,5.2845226359743966e-08,3.844386310438966e-08,273,
20,Kidneys,1,5.254720667116323e-08,5.254720667116323e-08,3.844386310438966e-08,273,
21,Heart,0,0.05476902607116361,0.05476902607116361,0.057598055088861067,140,
21,Lungs,0,0.05762582138080125,0.05762582138080125,0.057598055088861067,140,
21,Liver,0,0.057625821380475666,0.057625821380475666,0.057598055088861067,140,
21,Intestines,0,0.05486994549564743,0.05486994549564743,0.057598055088861067,140,
21,Pancreas,0,0.05630640487349459,0.05630640487349459,0.057598055088861067,140,
21,Kidneys,0,0.05689401602597406,0.05689401602597406,0.057598055088861067,140,
21,Heart,1,0.04609919591875233,0.04609919591875233,0.04014370497226216,270,
21,Lungs,1,0.04131383640378622,0.04131383640378622,0.04014370497226216,270,
21,Liver,1,0.04566867470921452,0.04566867470921452,0.04014370497226216,270,
21,Intestines,1,0.04636072715855993,0.04636072715855993,0.04014370497226216,270,
21,Pancreas,1,0.04860002613926263,0.04860002613926263,0.04014370497226216,270,
21,Kidneys,1,0.04936291325215396,0.04936291325215396,0.04014370497226216,270,
22,Heart,0,0.27664709307841234,0.27664709307841234,0.6441585274229896,141,
22,Lungs,0,0.24507490471690652,0.24507490471690652,0.6441585274229896,141,
22,Liver,0,0.24117128763589726,0.24117128763589726,0.6441585274229896,141,
22,Intestines,0,0.24382336358909765,0.24382336358909765,0.6441585274229896,141,
22,Pancreas,0,0.2174866445762655,0.2174866445762655,0.6441585274229896,141,
22,Kidneys,0,0.2604270253806047,0.2604270253806047,0.6441585274229896,141,
22,Heart,1,0.2431267253934082,0.2431267253934082,0.4193295066798289,276,
22,Lungs,1,0.1901050115328866,0.1901050115328866,0.4193295066798289,276,
22,Liver,1,0.20044542426500878,0.20044542426500878,0.4193295066798289,276,
22,Intestines,1,0.2025181475648184,0.2025181475648184,0.4193295066798289,276,
22,Pancreas,1,0.16349140114537214,0.16349140114537214,0.4193295066798289,276,
22,Kidneys,1,0.219340063507994,0.219340063507994,0.4193295066798289,276,
23,Heart,0,0.13530744383534107,0.13530744383534107,0.809523809523809,143,
23,Lungs,0,0.07531704790562428,0.07531704790562428,0.809523809523809,143,
23,Liver,0,0.13741288241420552,0.13741288241420552,0.809523809523809,143,
23,Intestines,0,0.1343433339052791,0.1343433339052791,0.809523809523809,143,
23,Pancreas,0,0.1388726970235908,0.1388726970235908,0.809523809523809,143,
23,Kidneys,0,0.10655054132094481,0.10655054132094481,0.809523809523809,143,
23,Heart,1,0.05891728104657693,0.05891728104657693,0.5729090102350991,284,
23,Lungs,1,0.027275015228373965,0.027275015228373965,0.5729090102350991,284,
23,Liver,1,0.061506347319851704,0.061506347319851704,0.5729090102350991,284,
23,Intestines,1,0.05790523494312806,0.05790523494312806,0.5729090102350991,284,
23,Pancreas,1,0.06377188117524578,0.06377188117524578,0.5729090102350991,284,
23,Kidneys,1,0.03699279188324183,0.03699279188324183,0.5729090102350991,284,
24,Heart,0,0.42078753182903433,0.42078753182903433,0.4208008407266978,144,
24,Lungs,0,0.42078753182903433,0.42078753182903433,0.4208008407266978,144,
24,Liver,0,0.42078753182903433,0.42078753182903433,0.4208008407266978,144,
24,Intestines,0,0.42078753182903433,0.42078753182903433,0.4208008407266978,144,
24,Pancreas,0,0.42078753182903433,0.42078753182903433,0.4208008407266978,144,
24,Kidneys,0,0.42078753182903433,0.42078753182903433,0.4208008407266978,144,
24,Heart,1,0.22856281186510805,0.22856281186510805,0.15251008292885562,285,
24,Lungs,1,0.22479944872746702,0.22479944872746702,0.15251008292885562,285,
24,Liver,1,0.2318044201957554,0.2318044201957554,0.15251008292885562,285,
24,Intestines,1,0.23155711267986065,0.23155711267986065,0.15251008292885562,285,
24,Pancreas,1,0.22357375791820255,0.22357375791820255,0.15251008292885562,285,
24,Kidneys,1,0.2271268695539813,0.2271268695539813,0.15251008292885562,285,
25,Heart,0,0.977545069562444,0.977545069562444,1.0,144,
25,Lungs,0,0.977545069562444,0.977545069562444,1.0,144,
25,Liver,0,0.977545069562444,0.977545069562444,1.0,144,
25,Intestines,0,0.977545069562444,0.977545069562444,1.0,144,
25,Pancreas,0,0.977545069562444,0.977545069562444,1.0,144,
25,Kidneys,0,0.977545069562444,0.977545069562444,1.0,144,
25,Heart,1,0.9204067709971376,0.9204067709971376,0.6938014815603489,287,
25,Lungs,1,0.919089388436717,0.919089388436717,0.6938014815603489,287,
25,Liver,1,0.9230228961946007,0.9230228961946007,0.6938014815603489,287,
25,Intestines,1,0.9156533352317456,0.9156533352317456,0.6938014815603489,287,
25,Pancreas,1,0.9087954563520243,0.9087954563520243,0.6938014815603489,287,
25,Kidneys,1,0.9220651150813959,0.9220651150813959,0.6938014815603489,287,
26,Heart,0,0.009573513696615523,0.009573513696615523,0.2776728682931538,142,
26,Lungs,0,0.009570483630957567,0.009570483630957567,0.2776728682931538,142,
26,Liver,0,0.01313433830805502,0.01313433830805502,0.2776728682931538,142,
26,Intestines,0,0.009362473290183249,0.009362473290183249,0.2776728682931538,142,
26,Pancreas,0,0.005754274338884014,0.005754274338884014,0.2776728682931538,142,
26,Kidneys,0,0.2776728682931537,0.2776728682931537,0.2776728682931538,142,
26,Heart,1,0.00231953109574008,0.00231953109574008,0.14159145335251305,279,
26,Lungs,1,0.0024389496286630133,0.0024389496286630133,0.14159145335251305,279,
26,Liver,1,0.003562814977790263,0.003562814977790263,0.14159145335251305,279,
26,Intestines,1,0.0022136342502949275,0.0022136342502949275,0.14159145335251305,279,
26,Pancreas,1,0.0015232582476351051,0.0015232582476351051,0.14159145335251305,279,
26,Kidneys,1,0.004067079705630529,0.004067079705630529,0.14159145335251305,279,
27,Heart,0,0.05155809141890114,0.05155809141890114,0.9999999999999998,139,
27,Lungs,0,0.05805982278407636,0.05805982278407636,0.9999999999999998,139,
27,Liver,0,0.045660986438661004,0.045660986438661004,0.9999999999999998,139,
27,Intestines,0,0.0480769191784369,0.0480769191784369,0.9999999999999998,139,
27,Pancreas,0,0.04095191092840463,0.04095191092840463,0.9999999999999998,139,
27,Kidneys,0,0.032686111891875716,0.032686111891875716,0.9999999999999998,139,
27,Heart,1,0.009469356793644478,0.009469356793644478,0.707087379196388,271,
27,Lungs,1,0.010762975802700473,0.010762975802700473,0.707087379196388,271,
27,Liver,1,0.009127160616281932,0.009127160616281932,0.707087379196388,271,
27,Intestines,1,0.008407386244606154,0.008407386244606154,0.707087379196388,271,
27,Pancreas,1,0.007677989448516036,0.007677989448516036,0.707087379196388,271,
27,Kidneys,1,0.005994866575920248,0.005994866575920248,0.707087379196388,271,
28,Heart,0,0.9956284181900747,0.9956284181900747,0.99562725779892,144,
28,Lungs,0,0.9956272577989155,0.9956272577989155,0.99562725779892,144,
28,Liver,0,0.9956272577989131,0.9956272577989131,0.99562725779892,144,
28,Intestines,0,0.9956272577989201,0.9956272577989201,0.99562725779892,144,
28,Pancreas,0,0.9880909328932719,0.9880909328932719,0.99562725779892,144,
28,Kidneys,0,0.9808972719757542,0.9808972719757542,0.99562725779892,144,
28,Heart,1,0.9039465557445788,0.9039465557445788,0.7021269301513755,281,
28,Lungs,1,0.743268098037161,0.743268098037161,0.7021269301513755,281,
28,Liver,1,0.8512129591366985,0.8512129591366985,0.7021269301513755,281,
28,Intestines,1,0.7684744591843772,0.7684744591843772,0.7021269301513755,281,
28,Pancreas,1,0.5825332609856142,0.5825332609856142,0.7021269301513755,281,
28,Kidneys,1,0.5375923706590792,0.5375923706590792,0.7021269301513755,281,
29,Heart,0,0.8529261337982326,0.8529261337982326,0.9848940395426466,144,
29,Lungs,0,0.8529261337982326,0.8529261337982326,0.9848940395426466,144,
29,Liver,0,0.7024074755206682,0.7024074755206682,0.9848940395426466,144,
29,Intestines,0,0.8529261337982326,0.8529261337982326,0.9848940395426466,144,
29,Pancreas,0,0.8529261337982326,0.8529261337982326,0.9848940395426466,144,
29,Kidneys,0,0.8529261337982326,0.8529261337982326,0.9848940395426466,144,
29,Heart,1,0.18792864919564478,0.18792864919564478,0.6951131453244028,287,
29,Lungs,1,0.17125040740747977,0.17125040740747977,0.6951131453244028,287,
